model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
gemma4:latest,within_hidden,1,3,hidden,hidden,151,2022-05-31,bear,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,152,2022-06-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,153,2022-06-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,154,2022-06-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,155,2022-06-04,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,156,2022-06-05,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,157,2022-06-06,bear,True,0,0,0,0,0.0,0.050000000000000044,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,158,2022-06-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,159,2022-06-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,160,2022-06-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,161,2022-06-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,162,2022-06-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,163,2022-06-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,164,2022-06-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,165,2022-06-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,166,2022-06-15,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,167,2022-06-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,168,2022-06-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,169,2022-06-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,170,2022-06-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,171,2022-06-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,172,2022-06-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,173,2022-06-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,174,2022-06-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,175,2022-06-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,176,2022-06-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,177,2022-06-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,178,2022-06-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,179,2022-06-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,180,2022-06-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,181,2022-06-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,182,2022-07-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,183,2022-07-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,184,2022-07-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,185,2022-07-04,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,186,2022-07-05,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,187,2022-07-06,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,188,2022-07-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,189,2022-07-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,190,2022-07-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,191,2022-07-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,192,2022-07-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,193,2022-07-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,194,2022-07-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,195,2022-07-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,196,2022-07-15,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,197,2022-07-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,198,2022-07-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,199,2022-07-18,bear,True,0,0,0,0,0.0,0.050000000000000044,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,200,2022-07-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,201,2022-07-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,202,2022-07-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,203,2022-07-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,204,2022-07-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,205,2022-07-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,206,2022-07-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,207,2022-07-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,208,2022-07-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,209,2022-07-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,210,2022-07-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,211,2022-07-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,212,2022-07-31,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,213,2022-08-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,214,2022-08-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,215,2022-08-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,216,2022-08-04,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,217,2022-08-05,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,218,2022-08-06,bear,True,0,0,0,0,0.0,0.050000000000000044,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,219,2022-08-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,220,2022-08-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,221,2022-08-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,222,2022-08-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,223,2022-08-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,224,2022-08-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,225,2022-08-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,226,2022-08-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,227,2022-08-15,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,228,2022-08-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,229,2022-08-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,230,2022-08-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,231,2022-08-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,232,2022-08-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,233,2022-08-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,234,2022-08-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,235,2022-08-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,236,2022-08-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,237,2022-08-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,238,2022-08-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,239,2022-08-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,240,2022-08-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,241,2022-08-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,242,2022-08-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,243,2022-08-31,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,244,2022-09-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,245,2022-09-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,246,2022-09-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,247,2022-09-04,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,248,2022-09-05,bear,True,0,0,0,0,0.0,0.050000000000000044,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,249,2022-09-06,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,250,2022-09-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,251,2022-09-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,252,2022-09-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,253,2022-09-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,254,2022-09-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,255,2022-09-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,256,2022-09-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,257,2022-09-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,258,2022-09-15,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,259,2022-09-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,260,2022-09-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,261,2022-09-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,262,2022-09-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,263,2022-09-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,264,2022-09-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,265,2022-09-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,266,2022-09-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,267,2022-09-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,268,2022-09-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,269,2022-09-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,270,2022-09-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,271,2022-09-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,272,2022-09-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,273,2022-09-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,274,2022-10-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,275,2022-10-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,276,2022-10-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,277,2022-10-04,bear,True,0,0,0,0,0.0,0.0,1,0
gemma4:latest,within_hidden,1,3,hidden,hidden,278,2022-10-05,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,279,2022-10-06,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,280,2022-10-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,281,2022-10-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,282,2022-10-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,283,2022-10-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,284,2022-10-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,285,2022-10-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,286,2022-10-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,287,2022-10-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,288,2022-10-15,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,289,2022-10-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,290,2022-10-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,291,2022-10-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,292,2022-10-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,293,2022-10-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,294,2022-10-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,295,2022-10-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,296,2022-10-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,297,2022-10-24,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,298,2022-10-25,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,299,2022-10-26,mix,True,0,0,0,0,0.0,0.19999999999999996,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,300,2022-10-27,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,301,2022-10-28,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,302,2022-10-29,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,303,2022-10-30,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,304,2022-10-31,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,305,2022-11-01,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,306,2022-11-02,mix,True,0,0,0,0,0.0,0.19999999999999996,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,307,2022-11-03,mix,True,0,0,0,0,0.0,0.04999999999999993,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,308,2022-11-04,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,309,2022-11-05,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,310,2022-11-06,mix,True,0,0,0,0,0.0,0.09999999999999998,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,311,2022-11-07,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,312,2022-11-08,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,313,2022-11-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,314,2022-11-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,315,2022-11-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,316,2022-11-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,317,2022-11-13,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,318,2022-11-14,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,319,2022-11-15,bear,True,0,0,0,0,0.0,0.050000000000000044,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,320,2022-11-16,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,321,2022-11-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,322,2022-11-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,323,2022-11-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,324,2022-11-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,325,2022-11-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,326,2022-11-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,327,2022-11-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,328,2022-11-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,329,2022-11-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,330,2022-11-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,331,2022-11-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,332,2022-11-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,333,2022-11-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,334,2022-11-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,335,2022-12-01,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,336,2022-12-02,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,337,2022-12-03,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,338,2022-12-04,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,339,2022-12-05,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,340,2022-12-06,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,341,2022-12-07,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,342,2022-12-08,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,343,2022-12-09,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,344,2022-12-10,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,345,2022-12-11,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,346,2022-12-12,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,347,2022-12-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,348,2022-12-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,349,2022-12-15,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,350,2022-12-16,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,351,2022-12-17,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,352,2022-12-18,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,353,2022-12-19,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,354,2022-12-20,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,355,2022-12-21,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,356,2022-12-22,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,357,2022-12-23,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,358,2022-12-24,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,359,2022-12-25,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,360,2022-12-26,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,361,2022-12-27,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,362,2022-12-28,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,363,2022-12-29,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,364,2022-12-30,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,365,2022-12-31,bear,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,366,2023-01-01,mix,True,0,0,0,0,0.0,0.05118509971708951,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,367,2023-01-02,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,368,2023-01-03,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,369,2023-01-04,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,370,2023-01-05,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,371,2023-01-06,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,372,2023-01-07,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,373,2023-01-08,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,374,2023-01-09,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,375,2023-01-10,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,376,2023-01-11,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,377,2023-01-12,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,378,2023-01-13,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,379,2023-01-14,mix,True,0,0,0,0,0.0,0.0,0,0
gemma4:latest,within_hidden,1,3,hidden,hidden,380,2023-01-15,bull,True,0,0,0,0,0.0,0.0,0,0
